participant_id,site,programme,intervention,time_label,time,research_score,prior_score,attendance_rate,self_efficacy_baseline
341,Site_B,Masters,Blended,Post,1,73.99857984013045,80.98864072820534,79.51214382798655,3.7921287403461426
341,Site_B,Masters,Blended,FollowUp,2,76.24792983239179,80.98864072820534,79.51214382798655,3.7921287403461426
342,Site_A,Masters,Workshop,Baseline,0,29.78567279055266,71.26661681588224,89.03119695076387,3.556788351111228
342,Site_A,Masters,Workshop,Post,1,49.46064306608844,71.26661681588224,89.03119695076387,3.556788351111228
342,Site_A,Masters,Workshop,FollowUp,2,45.23943265713704,71.26661681588224,89.03119695076387,3.556788351111228
343,Site_A,Masters,Workshop,Baseline,0,66.81304776196453,76.19814120963825,81.60229818223029,3.5786363536566985
343,Site_A,Masters,Workshop,Post,1,67.8691054813891,76.19814120963825,81.60229818223029,3.5786363536566985
343,Site_A,Masters,Workshop,FollowUp,2,73.69611491893802,76.19814120963825,81.60229818223029,3.5786363536566985
344,Site_A,Masters,Control,Baseline,0,38.83555034720626,46.2815292415052,53.00489315622813,2.327091788059128
344,Site_A,Masters,Control,Post,1,38.38903610775652,46.2815292415052,53.00489315622813,2.327091788059128
344,Site_A,Masters,Control,FollowUp,2,41.946685298648994,46.2815292415052,53.00489315622813,2.327091788059128
345,Site_A,Doctoral,Workshop,Baseline,0,32.08957477671754,73.60114139825089,66.70366709849455,2.985604310262269
345,Site_A,Doctoral,Workshop,Post,1,42.13500556957064,73.60114139825089,66.70366709849455,2.985604310262269
345,Site_A,Doctoral,Workshop,FollowUp,2,36.372589366917936,73.60114139825089,66.70366709849455,2.985604310262269
346,Site_A,Masters,Blended,Baseline,0,47.3072294025687,82.82987173588941,91.74458803681188,3.8053406285487257
346,Site_A,Masters,Blended,Post,1,48.84039885383627,82.82987173588941,91.74458803681188,3.8053406285487257
346,Site_A,Masters,Blended,FollowUp,2,51.512053253808624,82.82987173588941,91.74458803681188,3.8053406285487257
347,Site_A,Doctoral,Control,Baseline,0,55.71716891569013,76.60876372648995,85.00013117438849,3.2977832766487203
347,Site_A,Doctoral,Control,Post,1,48.08510591401393,76.60876372648995,85.00013117438849,3.2977832766487203
347,Site_A,Doctoral,Control,FollowUp,2,48.242642121571464,76.60876372648995,85.00013117438849,3.2977832766487203
348,Site_B,Masters,Blended,Baseline,0,58.121675098719955,81.86274234190634,75.11361836694671,3.2914918519874883
348,Site_B,Masters,Blended,Post,1,57.6765543751746,81.86274234190634,75.11361836694671,3.2914918519874883
348,Site_B,Masters,Blended,FollowUp,2,66.98454480282734,81.86274234190634,75.11361836694671,3.2914918519874883
349,Site_A,Masters,Control,Baseline,0,46.7031406814612,80.68704504006915,75.02872994937903,3.3968860034654473
349,Site_A,Masters,Control,Post,1,54.94041125486448,80.68704504006915,75.02872994937903,3.3968860034654473
349,Site_A,Masters,Control,FollowUp,2,44.764581070333996,80.68704504006915,75.02872994937903,3.3968860034654473
350,Site_B,Masters,Control,Baseline,0,35.14393794540003,86.16777780461805,82.99629566040862,2.3163205891437166
350,Site_B,Masters,Control,Post,1,39.66696843141753,86.16777780461805,82.99629566040862,2.3163205891437166
350,Site_B,Masters,Control,FollowUp,2,38.518756578655,86.16777780461805,82.99629566040862,2.3163205891437166
351,Site_C,Masters,Workshop,Baseline,0,47.11983504226764,76.87094966563099,76.96918837323327,3.0792183770418418
351,Site_C,Masters,Workshop,Post,1,45.85497103261402,76.87094966563099,76.96918837323327,3.0792183770418418
351,Site_C,Masters,Workshop,FollowUp,2,54.05655537732772,76.87094966563099,76.96918837323327,3.0792183770418418
352,Site_C,Doctoral,Control,Baseline,0,44.972810065250385,76.36774312057136,75.88905309481841,3.3315255478726518
352,Site_C,Doctoral,Control,Post,1,47.76921785620529,76.36774312057136,75.88905309481841,3.3315255478726518
352,Site_C,Doctoral,Control,FollowUp,2,42.07678169572179,76.36774312057136,75.88905309481841,3.3315255478726518
353,Site_C,Masters,Workshop,Baseline,0,37.49151772226077,71.9507697374677,78.08532493956069,1.7249111128554666
353,Site_C,Masters,Workshop,Post,1,35.77556829365764,71.9507697374677,78.08532493956069,1.7249111128554666
353,Site_C,Masters,Workshop,FollowUp,2,42.005462733277184,71.9507697374677,78.08532493956069,1.7249111128554666
354,Site_A,Doctoral,Workshop,Baseline,0,42.682813193973494,71.50483232884164,75.98469137346773,2.4771449703904085
354,Site_A,Doctoral,Workshop,Post,1,47.79854117220117,71.50483232884164,75.98469137346773,2.4771449703904085
354,Site_A,Doctoral,Workshop,FollowUp,2,42.92308666576649,71.50483232884164,75.98469137346773,2.4771449703904085
355,Site_A,Doctoral,Workshop,Baseline,0,43.34492468569695,77.58963010459084,60.698175096247255,2.6347996886287093
355,Site_A,Doctoral,Workshop,Post,1,55.09916274911653,77.58963010459084,60.698175096247255,2.6347996886287093
355,Site_A,Doctoral,Workshop,FollowUp,2,68.12854432113363,77.58963010459084,60.698175096247255,2.6347996886287093
356,Site_B,Doctoral,Blended,Baseline,0,44.087572363214775,69.87068026440461,81.19481600527989,2.972363628663768
356,Site_B,Doctoral,Blended,Post,1,48.14449324940073,69.87068026440461,81.19481600527989,2.972363628663768
356,Site_B,Doctoral,Blended,FollowUp,2,58.52131930911435,69.87068026440461,81.19481600527989,2.972363628663768
357,Site_A,Masters,Control,Baseline,0,50.365537465123396,79.37495769643476,79.32269067563945,2.713408325638732
357,Site_A,Masters,Control,Post,1,52.07503954079116,79.37495769643476,79.32269067563945,2.713408325638732
357,Site_A,Masters,Control,FollowUp,2,45.05838939876855,79.37495769643476,79.32269067563945,2.713408325638732
358,Site_A,Masters,Workshop,Baseline,0,40.37540061212184,82.39596966935663,84.38882738908016,4.131554222095558
358,Site_A,Masters,Workshop,Post,1,47.11202304739575,82.39596966935663,84.38882738908016,4.131554222095558
358,Site_A,Masters,Workshop,FollowUp,2,48.76645361203371,82.39596966935663,84.38882738908016,4.131554222095558
359,Site_B,Masters,Blended,Baseline,0,55.945242858310486,73.03194308363992,89.17149091123378,3.38209565630635
359,Site_B,Masters,Blended,Post,1,61.24168751466743,73.03194308363992,89.17149091123378,3.38209565630635
359,Site_B,Masters,Blended,FollowUp,2,64.93060257614714,73.03194308363992,89.17149091123378,3.38209565630635
360,Site_A,Masters,Workshop,Baseline,0,30.903425356585,65.64404585748362,75.78231424418537,3.2725772063772025
360,Site_A,Masters,Workshop,Post,1,44.70529978911352,65.64404585748362,75.78231424418537,3.2725772063772025
360,Site_A,Masters,Workshop,FollowUp,2,43.63517606514087,65.64404585748362,75.78231424418537,3.2725772063772025
